t,value
1663353943,97815104
1663353944,100499808
1663353945,102297584
1663353946,103192368
1663353947,104981936
1663353948,155004344
1663353949,93242960
1663353950,70513184
1663353951,135591696
1663353952,162010008
1663353953,194257640
1663353954,246323640
1663353955,97823944
1663353956,162558112
1663353957,352428080
1663353958,315250984
1663353959,318295280
1663353960,319817888
1663353961,338087632
1663353962,105990784
1663353963,316201128
1663353964,181466824
1663353965,137984424
1663353966,193572952
1663353967,237218648
1663353968,238666016
1663353969,273882320
1663353970,101552440
1663353971,173173632
1663353972,300184088
1663353973,197588120
1663353973,209093888
